subject_id,class_name,image_id,image_path,roundtrip_image_path,source_group,reference_regime,hardness_axis,conditioning_key,conditioning_prompt,source_dataset,source_license_note,timestep,noise_seed,snr,raw_norm,artifact_coeff,artifact_cosine,artifact_fraction,clean_fraction,clean_norm,dct_clean_low,dct_clean_mid,dct_clean_high,dct_artifact_low,dct_artifact_mid,dct_artifact_high
dog,dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0000.png,base_generated_control,easy_control,none,null,,base_generated_control,generated or local project artifact,999,0,0.0046819131821393,0.0508002015154638,0.974347025534642,0.9892821795547012,0.9892821793281316,0.1460163320163186,0.0074176590909778,0.0001776147462829,7.577394809454113e-05,4.221529955485121e-05,0.0399223504404366,0.0017973059144847,0.0010407873548884
dog,dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0000.png,base_generated_control,easy_control,none,null,,base_generated_control,generated or local project artifact,999,1,0.0046819131821393,0.0584154518709603,0.98518518561946,0.9918785771350284,0.9918785769622492,0.1271883965642774,0.0074297676580451,0.000181685210656,7.616044408524234e-05,4.300926402104585e-05,0.0610007402055767,0.0021636614544282,0.0011444928487509
dog,dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0000.png,base_generated_control,easy_control,none,null,,base_generated_control,generated or local project artifact,999,2,0.0046819131821393,0.0588106027128849,0.9834559767456884,0.9917949330355312,0.9917949328627256,0.1278390034576534,0.0075182888435591,0.0001945828735767,7.695361873803206e-05,4.264974917312164e-05,0.0608560286697669,0.0021460991180846,0.0011395947502363
dog,dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0000.png,base_generated_control,easy_control,none,null,,base_generated_control,generated or local project artifact,999,3,0.0046819131821393,0.0614287028900187,0.9872274996760346,0.9924235703719008,0.9924235702108164,0.1228635705581151,0.0075473497718213,0.0001830622318117,7.628119181079011e-05,4.3253823054583066e-05,0.0687136470170324,0.0021764463572647,0.0011485164280417
dog,dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0000.png,base_generated_control,easy_control,none,null,,base_generated_control,generated or local project artifact,999,4,0.0046819131821393,0.0576667128935415,0.9832593799934646,0.991667039492891,0.9916670393170977,0.1288273370966154,0.00742904906119,0.000190865737232,7.657166866917733e-05,4.279847830694928e-05,0.059152767564032,0.0021252534046954,0.0011435414093933
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,50,0,19.65119361877441,0.7652566804087066,0.9644413708327292,0.9858254135242792,0.9858254135232976,0.1677744141687993,0.1283904912443308,0.0193026000169462,0.0163049170294871,0.016454968542757,0.7823713907940817,0.6062160160747708,0.5476630370300256
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,50,1,19.65119361877441,0.5625448021999085,0.9468869853892607,0.984451541364609,0.9844515413628752,0.1756563767838958,0.0988145817330493,0.0131595900585116,0.0100940210696505,0.0096682797788825,0.4424544731397944,0.3141579162240562,0.3033230965864892
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,50,2,19.65119361877441,0.7595051285471422,0.9652904611753124,0.9857909046876676,0.9857909046866632,0.1679770586570376,0.1275794375282842,0.0183567005781326,0.0171158103866294,0.0157934739064757,0.6824616763512839,0.570554397925049,0.5481763059380963
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,50,3,19.65119361877441,0.7626317085619972,0.9653771712591876,0.9857694897823488,0.9857694897813428,0.1681026859221689,0.1282004385786845,0.0176801292483707,0.0167915892288461,0.0159347394018779,0.7731145456690531,0.5873742923646313,0.5367906340251422
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,50,4,19.65119361877441,0.7659084397002552,0.9642708676759356,0.9863359957687328,0.9863359957677692,0.1647461788658631,0.1261804888017323,0.0182661992064408,0.0169722197708492,0.0158436031399926,0.7294366184166617,0.6063336804375566,0.5651207840890313
